,consignmentId,eventTransactionId,eventName,senderOrgName,originatorId,originatorName,carrierBookingNumber,eventType,sentFromInternal,subEvType,eventOccurrenceTime,vehicleId,voyageId,transportationPhase,terminal,terminalDescription,transportPlanIssuanceTime,transportPlanSequenceNumber,transportPlanTotalNumber,fullStatus,locationType,locationValue,locationDescription,status,consignmentCreationTime,consignmentUpdateTime,createdBy,dateTimeType,transportmeans,milestone
113,9d987980-d9f9-4e10-aa11-8e9ca7808df6,93394729-50f3-4123-9592-313302296b14,Planned barge departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeDeparture,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-11 21:27:02,3.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,end
114,9d987980-d9f9-4e10-aa11-8e9ca7808df6,4c5d0f4b-814c-4fe5-a572-339a3aea1218,Planned barge arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeArrival,0,TransportEv,2019-09-09 06:00:00,,,Export,BEANR0869,,2019-09-11 21:27:02,4.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,start
115,9d987980-d9f9-4e10-aa11-8e9ca7808df6,c291e25e-0113-4e8d-8077-5ef9e6d7071b,Planned vessel departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselDeparture,0,TransportEv,2019-09-11 20:34:00,9622227,936S,Export,BEANR0869,,2019-09-11 21:27:02,5.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,end
116,9d987980-d9f9-4e10-aa11-8e9ca7808df6,c1dc4734-b581-40b9-bbe3-6e11fc238a80,Planned vessel arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselArrival,0,TransportEv,2019-09-28 07:00:00,9622227,936S,Export,BRSSZSANT,,2019-09-11 21:27:02,6.0,6.0,Full,UN/Locode,BRSSZ,"Santos, SP, BR",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,start
117,9d987980-d9f9-4e10-aa11-8e9ca7808df6,a1023e07-1f6f-4405-b946-1e13af198a1f,Planned gate out,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateOut,0,TransportEv,2019-09-06 18:00:00,,,Export,DEKLTL5SO,,2019-09-11 22:28:08,1.0,6.0,Full,UN/Locode,DEKLT,"Kaiserslautern, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,end
118,9d987980-d9f9-4e10-aa11-8e9ca7808df6,36aea5a1-12fe-4773-9f50-ba44584588d2,Planned gate in,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateIn,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-11 22:28:08,2.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,start
119,9d987980-d9f9-4e10-aa11-8e9ca7808df6,ed0b7ebb-7eea-4161-a46a-1f59a7647f69,Planned barge departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeDeparture,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-11 22:28:08,3.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,end
120,9d987980-d9f9-4e10-aa11-8e9ca7808df6,1929fe27-978d-464f-bdcf-de86a61f9c31,Planned barge arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeArrival,0,TransportEv,2019-09-09 06:00:00,,,Export,BEANR0869,,2019-09-11 22:28:08,4.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,start
121,9d987980-d9f9-4e10-aa11-8e9ca7808df6,61c3a777-7330-42fe-9cf0-7d3be6e1d9fa,Planned vessel departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselDeparture,0,TransportEv,2019-09-11 21:02:00,9622227,936S,Export,BEANR0869,,2019-09-11 22:28:08,5.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,end
122,9d987980-d9f9-4e10-aa11-8e9ca7808df6,22e3e370-f012-42f6-ba4c-21f805c9291e,Planned vessel arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselArrival,0,TransportEv,2019-09-28 07:00:00,9622227,936S,Export,BRSSZSANT,,2019-09-11 22:28:08,6.0,6.0,Full,UN/Locode,BRSSZ,"Santos, SP, BR",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,start
123,9d987980-d9f9-4e10-aa11-8e9ca7808df6,c148a967-24ad-47b1-9203-43f54834f416,Planned gate out,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateOut,0,TransportEv,2019-09-06 18:00:00,,,Export,DEKLTL5SO,,2019-09-11 23:26:06,1.0,6.0,Full,UN/Locode,DEKLT,"Kaiserslautern, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,end
124,9d987980-d9f9-4e10-aa11-8e9ca7808df6,d7912b3b-776d-4b6a-a6c5-39f3734cd4c6,Planned gate in,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateIn,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-11 23:26:06,2.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,start
125,9d987980-d9f9-4e10-aa11-8e9ca7808df6,e44c866a-b17f-40f4-9870-291d51c32e2a,Planned barge departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeDeparture,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-11 23:26:06,3.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,end
126,9d987980-d9f9-4e10-aa11-8e9ca7808df6,3e7271d9-1fdf-41f8-9201-204a8ff35427,Planned barge arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeArrival,0,TransportEv,2019-09-09 06:00:00,,,Export,BEANR0869,,2019-09-11 23:26:06,4.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,start
127,9d987980-d9f9-4e10-aa11-8e9ca7808df6,835bc52d-edc8-452b-8815-2e5cf8cd3de8,Planned vessel departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselDeparture,0,TransportEv,2019-09-11 22:23:00,9622227,936S,Export,BEANR0869,,2019-09-11 23:26:06,5.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,end
128,9d987980-d9f9-4e10-aa11-8e9ca7808df6,d040837c-a017-460a-9f4d-3d39233b1d18,Planned vessel arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselArrival,0,TransportEv,2019-09-28 07:00:00,9622227,936S,Export,BRSSZSANT,,2019-09-11 23:26:06,6.0,6.0,Full,UN/Locode,BRSSZ,"Santos, SP, BR",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,start
129,9d987980-d9f9-4e10-aa11-8e9ca7808df6,c0e15953-1c95-41a9-97b5-83260bf880cb,Planned gate out,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateOut,0,TransportEv,2019-09-06 18:00:00,,,Export,DEKLTL5SO,,2019-09-12 00:27:01,1.0,6.0,Full,UN/Locode,DEKLT,"Kaiserslautern, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,end
130,9d987980-d9f9-4e10-aa11-8e9ca7808df6,c24e76aa-ac4e-49c3-b175-99f7617603ce,Planned gate in,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateIn,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 00:27:01,2.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,start
131,9d987980-d9f9-4e10-aa11-8e9ca7808df6,13007011-0d44-4653-95ed-35cfc4d06eac,Planned barge departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeDeparture,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 00:27:01,3.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,end
132,9d987980-d9f9-4e10-aa11-8e9ca7808df6,ef874d0f-84c9-4987-a392-ff53ad5d2332,Planned barge arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeArrival,0,TransportEv,2019-09-09 06:00:00,,,Export,BEANR0869,,2019-09-12 00:27:01,4.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,start
133,9d987980-d9f9-4e10-aa11-8e9ca7808df6,65d389d5-613c-4eaf-b929-0bede7281401,Planned vessel departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselDeparture,0,TransportEv,2019-09-11 23:44:00,9622227,936S,Export,BEANR0869,,2019-09-12 00:27:01,5.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,end
134,9d987980-d9f9-4e10-aa11-8e9ca7808df6,91a157d4-d38f-4434-818e-9a3ac549cd0f,Planned vessel arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselArrival,0,TransportEv,2019-09-28 07:00:00,9622227,936S,Export,BRSSZSANT,,2019-09-12 00:27:01,6.0,6.0,Full,UN/Locode,BRSSZ,"Santos, SP, BR",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,start
135,9d987980-d9f9-4e10-aa11-8e9ca7808df6,b251b9e7-d10e-4ba3-a5f6-30955fccb7b5,Planned gate out,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateOut,0,TransportEv,2019-09-06 18:00:00,,,Export,DEKLTL5SO,,2019-09-12 01:28:08,1.0,6.0,Full,UN/Locode,DEKLT,"Kaiserslautern, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,end
136,9d987980-d9f9-4e10-aa11-8e9ca7808df6,76c15348-f207-47df-a704-299422347b51,Planned gate in,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateIn,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 01:28:08,2.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,start
137,9d987980-d9f9-4e10-aa11-8e9ca7808df6,43b4f1bf-1450-4fee-bce3-6e02e083c734,Planned barge departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeDeparture,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 01:28:08,3.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,end
138,9d987980-d9f9-4e10-aa11-8e9ca7808df6,99852ffc-f195-44b2-acb0-9843b819ce8a,Planned barge arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeArrival,0,TransportEv,2019-09-09 06:00:00,,,Export,BEANR0869,,2019-09-12 01:28:08,4.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,start
139,9d987980-d9f9-4e10-aa11-8e9ca7808df6,b6db8aec-fc98-47e5-8aa1-1f5435eda1b2,Planned vessel departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselDeparture,0,TransportEv,2019-09-12 00:46:00,9622227,936S,Export,BEANR0869,,2019-09-12 01:28:08,5.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,end
140,9d987980-d9f9-4e10-aa11-8e9ca7808df6,ed0871a7-9f14-4f2b-abd7-2ddd7b33b6c1,Planned vessel arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselArrival,0,TransportEv,2019-09-28 07:00:00,9622227,936S,Export,BRSSZSANT,,2019-09-12 01:28:08,6.0,6.0,Full,UN/Locode,BRSSZ,"Santos, SP, BR",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,start
141,9d987980-d9f9-4e10-aa11-8e9ca7808df6,05784a0c-5eab-410a-8a58-279476cea4b0,Planned gate out,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateOut,0,TransportEv,2019-09-06 18:00:00,,,Export,DEKLTL5SO,,2019-09-12 02:28:00,1.0,6.0,Full,UN/Locode,DEKLT,"Kaiserslautern, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,end
142,9d987980-d9f9-4e10-aa11-8e9ca7808df6,9d1ceeba-11c1-4f98-ad6a-ceae1c432036,Planned gate in,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateIn,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 02:28:00,2.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,start
143,9d987980-d9f9-4e10-aa11-8e9ca7808df6,d63f20e9-b144-4800-b436-af5880640633,Planned barge departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeDeparture,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 02:28:00,3.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,end
144,9d987980-d9f9-4e10-aa11-8e9ca7808df6,4f276bfe-270c-4ed4-bb42-501dac812eab,Planned barge arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeArrival,0,TransportEv,2019-09-09 06:00:00,,,Export,BEANR0869,,2019-09-12 02:28:00,4.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,start
145,9d987980-d9f9-4e10-aa11-8e9ca7808df6,62030235-90a4-443d-af94-382367839695,Planned vessel departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselDeparture,0,TransportEv,2019-09-12 01:50:00,9622227,936S,Export,BEANR0869,,2019-09-12 02:28:00,5.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,end
146,9d987980-d9f9-4e10-aa11-8e9ca7808df6,f139d92e-342f-47d2-887f-bfb9762377c4,Planned vessel arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselArrival,0,TransportEv,2019-09-28 07:00:00,9622227,936S,Export,BRSSZSANT,,2019-09-12 02:28:00,6.0,6.0,Full,UN/Locode,BRSSZ,"Santos, SP, BR",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,start
147,9d987980-d9f9-4e10-aa11-8e9ca7808df6,3935d733-42ee-4c6e-af51-2ea9b222e160,Planned gate out,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateOut,0,TransportEv,2019-09-06 18:00:00,,,Export,DEKLTL5SO,,2019-09-12 03:27:00,1.0,6.0,Full,UN/Locode,DEKLT,"Kaiserslautern, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,end
148,9d987980-d9f9-4e10-aa11-8e9ca7808df6,d260867a-1246-4945-9dc7-91360b1da4d9,Planned gate in,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateIn,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 03:27:00,2.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,start
149,9d987980-d9f9-4e10-aa11-8e9ca7808df6,8f7bcf11-c97e-4397-b5e3-8766f4411bf5,Planned barge departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeDeparture,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 03:27:00,3.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,end
150,9d987980-d9f9-4e10-aa11-8e9ca7808df6,3ada5682-04f4-4370-b9ba-92b33f918509,Planned barge arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeArrival,0,TransportEv,2019-09-09 06:00:00,,,Export,BEANR0869,,2019-09-12 03:27:00,4.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,start
151,9d987980-d9f9-4e10-aa11-8e9ca7808df6,e4e7c0d9-0571-4aaf-b4dc-7b03efe1350e,Planned vessel departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselDeparture,0,TransportEv,2019-09-12 02:37:00,9622227,936S,Export,BEANR0869,,2019-09-12 03:27:00,5.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,end
152,9d987980-d9f9-4e10-aa11-8e9ca7808df6,1cc91af0-26be-454b-8d62-d96543925bed,Planned vessel arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselArrival,0,TransportEv,2019-09-28 07:00:00,9622227,936S,Export,BRSSZSANT,,2019-09-12 03:27:00,6.0,6.0,Full,UN/Locode,BRSSZ,"Santos, SP, BR",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,start
153,9d987980-d9f9-4e10-aa11-8e9ca7808df6,b86140fa-8f54-4802-9f68-9499360a0f36,Planned gate out,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateOut,0,TransportEv,2019-09-06 18:00:00,,,Export,DEKLTL5SO,,2019-09-12 05:26:04,1.0,6.0,Full,UN/Locode,DEKLT,"Kaiserslautern, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,end
154,9d987980-d9f9-4e10-aa11-8e9ca7808df6,0bce83f0-3d9d-4306-81ae-02913a835beb,Planned gate in,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateIn,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 05:26:04,2.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,start
155,9d987980-d9f9-4e10-aa11-8e9ca7808df6,40cc051e-53b2-4287-86e7-edc193d7a661,Planned barge departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeDeparture,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 05:26:04,3.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,end
156,9d987980-d9f9-4e10-aa11-8e9ca7808df6,a64b7805-b226-4f90-887d-938760a44722,Planned barge arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeArrival,0,TransportEv,2019-09-09 06:00:00,,,Export,BEANR0869,,2019-09-12 05:26:04,4.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,start
157,9d987980-d9f9-4e10-aa11-8e9ca7808df6,5eb71a77-fd30-4ece-9876-82d9db6ee59e,Planned vessel departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselDeparture,0,TransportEv,2019-09-12 04:51:00,9622227,936S,Export,BEANR0869,,2019-09-12 05:26:04,5.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,end
158,9d987980-d9f9-4e10-aa11-8e9ca7808df6,f34390fe-6d7a-4a2d-9c0d-d9697a53dfe0,Planned vessel arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselArrival,0,TransportEv,2019-09-28 07:00:00,9622227,936S,Export,BRSSZSANT,,2019-09-12 05:26:04,6.0,6.0,Full,UN/Locode,BRSSZ,"Santos, SP, BR",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,start
159,9d987980-d9f9-4e10-aa11-8e9ca7808df6,4cfbff01-9611-4445-aebb-bcc459be2780,Planned gate out,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateOut,0,TransportEv,2019-09-06 18:00:00,,,Export,DEKLTL5SO,,2019-09-12 06:26:01,1.0,6.0,Full,UN/Locode,DEKLT,"Kaiserslautern, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,end
160,9d987980-d9f9-4e10-aa11-8e9ca7808df6,acce5406-cdc0-4485-bbcb-a32c38564bc4,Planned gate in,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateIn,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 06:26:01,2.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,start
161,9d987980-d9f9-4e10-aa11-8e9ca7808df6,590f378c-b92e-4d9f-abb3-03e73732fba8,Planned barge departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeDeparture,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 06:26:01,3.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,end
162,9d987980-d9f9-4e10-aa11-8e9ca7808df6,71637674-10db-495c-991c-9885fb3589a0,Planned barge arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeArrival,0,TransportEv,2019-09-09 06:00:00,,,Export,BEANR0869,,2019-09-12 06:26:01,4.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,start
163,9d987980-d9f9-4e10-aa11-8e9ca7808df6,5dd923cd-7a4d-4b3c-80ef-27cdb8a867aa,Planned vessel departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselDeparture,0,TransportEv,2019-09-12 05:38:00,9622227,936S,Export,BEANR0869,,2019-09-12 06:26:01,5.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,end
164,9d987980-d9f9-4e10-aa11-8e9ca7808df6,3f11c0b8-2dab-4fa6-bdf3-9cf23b26b1db,Planned vessel arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedVesselArrival,0,TransportEv,2019-09-28 07:00:00,9622227,936S,Export,BRSSZSANT,,2019-09-12 06:26:01,6.0,6.0,Full,UN/Locode,BRSSZ,"Santos, SP, BR",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Vessel,start
165,9d987980-d9f9-4e10-aa11-8e9ca7808df6,dcc78434-6b1d-4590-afc3-23f019090ef9,Planned gate out,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateOut,0,TransportEv,2019-09-06 18:00:00,,,Export,DEKLTL5SO,,2019-09-12 07:25:04,1.0,6.0,Full,UN/Locode,DEKLT,"Kaiserslautern, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,end
166,9d987980-d9f9-4e10-aa11-8e9ca7808df6,2e6b8f1d-0081-4a59-80c3-3f0a41594dc3,Planned gate in,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedGateIn,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 07:25:04,2.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,,start
167,9d987980-d9f9-4e10-aa11-8e9ca7808df6,760abaec-12bf-44ff-bbe5-7130b1e26d89,Planned barge departure,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeDeparture,0,TransportEv,2019-09-06 20:00:00,,,Export,DEMAIFRAN,,2019-09-12 07:25:04,3.0,6.0,Full,UN/Locode,DEMAI,"Mainz, RP, DE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,end
168,9d987980-d9f9-4e10-aa11-8e9ca7808df6,97b3b5b3-af21-4a84-bf37-9d60efd80f33,Planned barge arrival,Hamburg SÃ¼d,SUDU,Hamburg Sud,9FRA005013,plannedBargeArrival,0,TransportEv,2019-09-09 06:00:00,,,Export,BEANR0869,,2019-09-12 07:25:04,4.0,6.0,Full,UN/Locode,BEANR,"Antwerpen, BE",Active,2021-05-13 21:23:04,2019-11-07 13:26:17,Hamburg SÃ¼d,planned,Barge,start
